date,mandi,crop,price,arrival_volume_tonnes
2024-03-14,Ghazipur,Wheat,2254.24,94.5
2024-03-15,Ghazipur,Wheat,2254.8,451.0
2024-03-16,Ghazipur,Wheat,2286.51,57.4
2024-03-17,Ghazipur,Wheat,2257.81,409.1
2024-03-18,Ghazipur,Wheat,2279.42,491.5
2024-03-19,Ghazipur,Wheat,2270.07,433.5
2024-03-20,Ghazipur,Wheat,2214.4,99.8
2024-03-21,Ghazipur,Wheat,2309.71,52.0
2024-03-22,Ghazipur,Wheat,2264.96,212.2
2024-03-23,Ghazipur,Wheat,2172.24,113.4
2024-03-24,Ghazipur,Wheat,2215.04,417.7
2024-03-25,Ghazipur,Wheat,2265.93,402.8
2024-03-26,Ghazipur,Wheat,2285.67,73.6
2024-03-27,Ghazipur,Wheat,2312.22,471.6
2024-03-28,Ghazipur,Wheat,2238.23,309.1
2024-03-29,Ghazipur,Wheat,2355.48,486.3
2024-03-30,Ghazipur,Wheat,2220.63,187.7
2024-03-31,Ghazipur,Wheat,2243.26,149.7
2024-04-01,Ghazipur,Wheat,1963.43,327.7
2024-04-02,Ghazipur,Wheat,1935.88,244.3
2024-04-03,Ghazipur,Wheat,2015.96,359.4
2024-04-04,Ghazipur,Wheat,1890.34,206.4
2024-04-05,Ghazipur,Wheat,1928.2,155.4
2024-04-06,Ghazipur,Wheat,1955.56,389.3
2024-04-07,Ghazipur,Wheat,1953.26,131.9
2024-04-08,Ghazipur,Wheat,1796.84,60.5
2024-04-09,Ghazipur,Wheat,1984.91,90.6
2024-04-10,Ghazipur,Wheat,1969.5,206.5
2024-04-11,Ghazipur,Wheat,1885.97,374.0
2024-04-12,Ghazipur,Wheat,1863.95,421.7
2024-04-13,Ghazipur,Wheat,1931.6,200.5
2024-04-14,Ghazipur,Wheat,1948.9,230.7
2024-04-15,Ghazipur,Wheat,1969.22,280.1
2024-04-16,Ghazipur,Wheat,1938.18,355.2
2024-04-17,Ghazipur,Wheat,1961.63,419.6
2024-04-18,Ghazipur,Wheat,2010.08,223.0
2024-04-19,Ghazipur,Wheat,1951.7,120.8
2024-04-20,Ghazipur,Wheat,1984.73,138.9
2024-04-21,Ghazipur,Wheat,1897.93,206.2
2024-04-22,Ghazipur,Wheat,1932.9,402.0
2024-04-23,Ghazipur,Wheat,1925.78,229.0
2024-04-24,Ghazipur,Wheat,1907.79,228.3
2024-04-25,Ghazipur,Wheat,1847.39,366.8
2024-04-26,Ghazipur,Wheat,1953.52,250.8
2024-04-27,Ghazipur,Wheat,2004.83,283.9
2024-04-28,Ghazipur,Wheat,1897.7,256.0
2024-04-29,Ghazipur,Wheat,1962.57,293.9
2024-04-30,Ghazipur,Wheat,1897.93,352.7
2024-05-01,Ghazipur,Wheat,1945.13,214.0
2024-05-02,Ghazipur,Wheat,1907.08,206.6
2024-05-03,Ghazipur,Wheat,2010.96,224.0
2024-05-04,Ghazipur,Wheat,1943.56,168.1
2024-05-05,Ghazipur,Wheat,1945.1,296.5
2024-05-06,Ghazipur,Wheat,1982.06,51.7
2024-05-07,Ghazipur,Wheat,2011.64,291.9
2024-05-08,Ghazipur,Wheat,1860.38,99.5
2024-05-09,Ghazipur,Wheat,2031.22,235.3
2024-05-10,Ghazipur,Wheat,1869.34,192.7
2024-05-11,Ghazipur,Wheat,2030.53,370.0
2024-05-12,Ghazipur,Wheat,1930.81,211.5
2024-05-13,Ghazipur,Wheat,1857.39,140.6
2024-05-14,Ghazipur,Wheat,2046.01,185.3
2024-05-15,Ghazipur,Wheat,1938.82,483.7
2024-05-16,Ghazipur,Wheat,1982.32,486.4
2024-05-17,Ghazipur,Wheat,1854.36,219.4
2024-05-18,Ghazipur,Wheat,1947.04,160.0
2024-05-19,Ghazipur,Wheat,1806.48,479.0
2024-05-20,Ghazipur,Wheat,1839.69,241.3
2024-05-21,Ghazipur,Wheat,1954.11,182.8
2024-05-22,Ghazipur,Wheat,1931.1,266.8
2024-05-23,Ghazipur,Wheat,1935.74,71.1
2024-05-24,Ghazipur,Wheat,1908.43,168.6
2024-05-25,Ghazipur,Wheat,1950.05,318.0
2024-05-26,Ghazipur,Wheat,1890.0,279.3
2024-05-27,Ghazipur,Wheat,1959.11,405.4
2024-05-28,Ghazipur,Wheat,1880.88,377.6
2024-05-29,Ghazipur,Wheat,1835.42,455.7
2024-05-30,Ghazipur,Wheat,2007.0,265.6
2024-05-31,Ghazipur,Wheat,1951.86,456.1
2024-06-01,Ghazipur,Wheat,2199.29,264.3
2024-06-02,Ghazipur,Wheat,2297.04,239.6
2024-06-03,Ghazipur,Wheat,2306.6,191.5
2024-06-04,Ghazipur,Wheat,2294.95,336.1
2024-06-05,Ghazipur,Wheat,2237.3,297.4
2024-06-06,Ghazipur,Wheat,2226.64,300.3
2024-06-07,Ghazipur,Wheat,2264.2,118.9
2024-06-08,Ghazipur,Wheat,2351.71,93.4
2024-06-09,Ghazipur,Wheat,2213.76,377.3
2024-06-10,Ghazipur,Wheat,2215.35,259.9
2024-06-11,Ghazipur,Wheat,2171.82,269.3
2024-06-12,Ghazipur,Wheat,2275.42,145.7
2024-06-13,Ghazipur,Wheat,2243.29,302.0
2024-06-14,Ghazipur,Wheat,2279.1,421.4
2024-06-15,Ghazipur,Wheat,2247.77,100.6
2024-06-16,Ghazipur,Wheat,2319.69,435.4
2024-06-17,Ghazipur,Wheat,2229.1,387.5
2024-06-18,Ghazipur,Wheat,2196.19,362.7
2024-06-19,Ghazipur,Wheat,2219.31,300.6
2024-06-20,Ghazipur,Wheat,2261.82,287.3
2024-06-21,Ghazipur,Wheat,2341.39,243.5
2024-06-22,Ghazipur,Wheat,2176.76,218.6
2024-06-23,Ghazipur,Wheat,2206.26,110.7
2024-06-24,Ghazipur,Wheat,2195.93,219.2
2024-06-25,Ghazipur,Wheat,2218.05,299.3
2024-06-26,Ghazipur,Wheat,2325.73,324.9
2024-06-27,Ghazipur,Wheat,2179.45,140.9
2024-06-28,Ghazipur,Wheat,2260.33,294.6
2024-06-29,Ghazipur,Wheat,2287.77,411.4
2024-06-30,Ghazipur,Wheat,2241.05,376.3
2024-07-01,Ghazipur,Wheat,2329.82,259.1
2024-07-02,Ghazipur,Wheat,2220.35,146.5
2024-07-03,Ghazipur,Wheat,2310.2,122.3
2024-07-04,Ghazipur,Wheat,2117.28,306.1
2024-07-05,Ghazipur,Wheat,2159.56,477.0
2024-07-06,Ghazipur,Wheat,2259.34,289.3
2024-07-07,Ghazipur,Wheat,2228.97,207.8
2024-07-08,Ghazipur,Wheat,2238.01,327.0
2024-07-09,Ghazipur,Wheat,2290.79,380.6
2024-07-10,Ghazipur,Wheat,2305.96,360.7
2024-07-11,Ghazipur,Wheat,2265.05,189.7
2024-07-12,Ghazipur,Wheat,2195.57,146.3
2024-07-13,Ghazipur,Wheat,2247.3,314.7
2024-07-14,Ghazipur,Wheat,2274.29,82.8
2024-07-15,Ghazipur,Wheat,2230.11,176.7
2024-07-16,Ghazipur,Wheat,2248.6,109.6
2024-07-17,Ghazipur,Wheat,2277.22,306.0
2024-07-18,Ghazipur,Wheat,2305.89,447.2
2024-07-19,Ghazipur,Wheat,2319.85,404.6
2024-07-20,Ghazipur,Wheat,2267.73,397.2
2024-07-21,Ghazipur,Wheat,2248.53,363.0
2024-07-22,Ghazipur,Wheat,2163.19,460.8
2024-07-23,Ghazipur,Wheat,2234.15,497.4
2024-07-24,Ghazipur,Wheat,2314.2,331.3
2024-07-25,Ghazipur,Wheat,2203.4,96.2
2024-07-26,Ghazipur,Wheat,2200.59,269.7
2024-07-27,Ghazipur,Wheat,2294.72,197.9
2024-07-28,Ghazipur,Wheat,2263.4,477.8
2024-07-29,Ghazipur,Wheat,2325.94,106.9
2024-07-30,Ghazipur,Wheat,2281.09,423.0
2024-07-31,Ghazipur,Wheat,2233.93,118.1
2024-08-01,Ghazipur,Wheat,2270.45,307.4
2024-08-02,Ghazipur,Wheat,2190.56,226.8
2024-08-03,Ghazipur,Wheat,2216.68,148.0
2024-08-04,Ghazipur,Wheat,2343.47,309.1
2024-08-05,Ghazipur,Wheat,2279.7,151.5
2024-08-06,Ghazipur,Wheat,2296.26,234.9
2024-08-07,Ghazipur,Wheat,2296.19,114.5
2024-08-08,Ghazipur,Wheat,2195.68,238.8
2024-08-09,Ghazipur,Wheat,2209.63,388.6
2024-08-10,Ghazipur,Wheat,2345.36,336.7
2024-08-11,Ghazipur,Wheat,2413.66,361.8
2024-08-12,Ghazipur,Wheat,2298.87,151.2
2024-08-13,Ghazipur,Wheat,2282.42,337.2
2024-08-14,Ghazipur,Wheat,2304.84,336.2
2024-08-15,Ghazipur,Wheat,2309.78,322.3
2024-08-16,Ghazipur,Wheat,2336.68,54.1
2024-08-17,Ghazipur,Wheat,2332.17,312.2
2024-08-18,Ghazipur,Wheat,2299.17,249.5
2024-08-19,Ghazipur,Wheat,2214.12,361.2
2024-08-20,Ghazipur,Wheat,2254.7,85.7
2024-08-21,Ghazipur,Wheat,2300.77,67.2
2024-08-22,Ghazipur,Wheat,2300.63,414.2
2024-08-23,Ghazipur,Wheat,2301.85,122.6
2024-08-24,Ghazipur,Wheat,2343.68,96.7
2024-08-25,Ghazipur,Wheat,2244.82,239.1
2024-08-26,Ghazipur,Wheat,2278.78,179.6
2024-08-27,Ghazipur,Wheat,2188.73,451.7
2024-08-28,Ghazipur,Wheat,2257.49,134.2
2024-08-29,Ghazipur,Wheat,2265.74,363.1
2024-08-30,Ghazipur,Wheat,2257.73,376.5
2024-08-31,Ghazipur,Wheat,2350.16,380.6
2024-09-01,Ghazipur,Wheat,2412.35,468.1
2024-09-02,Ghazipur,Wheat,2269.85,204.9
2024-09-03,Ghazipur,Wheat,2322.38,69.3
2024-09-04,Ghazipur,Wheat,2324.71,228.2
2024-09-05,Ghazipur,Wheat,2260.14,161.0
2024-09-06,Ghazipur,Wheat,2312.54,223.4
2024-09-07,Ghazipur,Wheat,2269.67,111.9
2024-09-08,Ghazipur,Wheat,2169.13,79.1
2024-09-09,Ghazipur,Wheat,2287.02,163.8
2024-09-10,Ghazipur,Wheat,2342.01,356.7
2024-09-11,Ghazipur,Wheat,2293.33,81.3
2024-09-12,Ghazipur,Wheat,2208.29,487.9
2024-09-13,Ghazipur,Wheat,2331.12,423.6
2024-09-14,Ghazipur,Wheat,2246.27,262.8
2024-09-15,Ghazipur,Wheat,2230.38,316.8
2024-09-16,Ghazipur,Wheat,2302.34,90.7
2024-09-17,Ghazipur,Wheat,2308.2,177.8
2024-09-18,Ghazipur,Wheat,2323.27,110.1
2024-09-19,Ghazipur,Wheat,2245.4,387.3
2024-09-20,Ghazipur,Wheat,2270.74,489.8
2024-09-21,Ghazipur,Wheat,2215.87,242.4
2024-09-22,Ghazipur,Wheat,2244.97,98.2
2024-09-23,Ghazipur,Wheat,2234.16,439.1
2024-09-24,Ghazipur,Wheat,2162.69,335.3
2024-09-25,Ghazipur,Wheat,2244.17,318.4
2024-09-26,Ghazipur,Wheat,2248.84,208.3
2024-09-27,Ghazipur,Wheat,2353.91,142.6
2024-09-28,Ghazipur,Wheat,2282.7,75.0
2024-09-29,Ghazipur,Wheat,2296.85,328.7
2024-09-30,Ghazipur,Wheat,2239.13,76.6
2024-10-01,Ghazipur,Wheat,2327.85,271.7
2024-10-02,Ghazipur,Wheat,2258.16,299.2
2024-10-03,Ghazipur,Wheat,2339.23,479.2
2024-10-04,Ghazipur,Wheat,2276.59,337.0
2024-10-05,Ghazipur,Wheat,2288.99,165.9
2024-10-06,Ghazipur,Wheat,2291.48,63.1
2024-10-07,Ghazipur,Wheat,2332.82,52.4
2024-10-08,Ghazipur,Wheat,2235.34,113.5
2024-10-09,Ghazipur,Wheat,2288.11,259.4
2024-10-10,Ghazipur,Wheat,2387.28,199.2
2024-10-11,Ghazipur,Wheat,2233.99,223.6
2024-10-12,Ghazipur,Wheat,2268.94,99.6
2024-10-13,Ghazipur,Wheat,2327.56,262.6
2024-10-14,Ghazipur,Wheat,2261.38,326.6
2024-10-15,Ghazipur,Wheat,2312.47,87.2
2024-10-16,Ghazipur,Wheat,2259.78,396.7
2024-10-17,Ghazipur,Wheat,2271.38,297.3
2024-10-18,Ghazipur,Wheat,2249.16,487.6
2024-10-19,Ghazipur,Wheat,2339.96,372.6
2024-10-20,Ghazipur,Wheat,2337.75,97.2
2024-10-21,Ghazipur,Wheat,2400.58,64.0
2024-10-22,Ghazipur,Wheat,2269.13,197.1
2024-10-23,Ghazipur,Wheat,2163.1,139.3
2024-10-24,Ghazipur,Wheat,2299.84,109.9
2024-10-25,Ghazipur,Wheat,2296.36,430.5
2024-10-26,Ghazipur,Wheat,2277.75,450.5
2024-10-27,Ghazipur,Wheat,2338.29,95.9
2024-10-28,Ghazipur,Wheat,2270.46,125.0
2024-10-29,Ghazipur,Wheat,2373.98,138.2
2024-10-30,Ghazipur,Wheat,2294.4,192.0
2024-10-31,Ghazipur,Wheat,2322.62,327.9
2024-11-01,Ghazipur,Wheat,2267.21,493.3
2024-11-02,Ghazipur,Wheat,2391.86,455.8
2024-11-03,Ghazipur,Wheat,2306.9,222.7
2024-11-04,Ghazipur,Wheat,2310.69,429.4
2024-11-05,Ghazipur,Wheat,2216.84,310.9
2024-11-06,Ghazipur,Wheat,2244.22,250.3
2024-11-07,Ghazipur,Wheat,2343.8,239.4
2024-11-08,Ghazipur,Wheat,2252.75,95.8
2024-11-09,Ghazipur,Wheat,2269.39,356.2
2024-11-10,Ghazipur,Wheat,2326.8,281.0
2024-11-11,Ghazipur,Wheat,2272.58,127.5
2024-11-12,Ghazipur,Wheat,2307.67,419.7
2024-11-13,Ghazipur,Wheat,2276.7,372.6
2024-11-14,Ghazipur,Wheat,2383.56,132.2
2024-11-15,Ghazipur,Wheat,2210.79,313.7
2024-11-16,Ghazipur,Wheat,2198.53,407.4
2024-11-17,Ghazipur,Wheat,2269.48,109.7
2024-11-18,Ghazipur,Wheat,2315.11,128.5
2024-11-19,Ghazipur,Wheat,2258.68,237.7
2024-11-20,Ghazipur,Wheat,2265.6,451.3
2024-11-21,Ghazipur,Wheat,2283.51,110.5
2024-11-22,Ghazipur,Wheat,2254.97,277.3
2024-11-23,Ghazipur,Wheat,2281.67,478.5
2024-11-24,Ghazipur,Wheat,2295.11,395.8
2024-11-25,Ghazipur,Wheat,2307.06,307.2
2024-11-26,Ghazipur,Wheat,2286.69,494.3
2024-11-27,Ghazipur,Wheat,2309.34,439.1
2024-11-28,Ghazipur,Wheat,2334.05,353.4
2024-11-29,Ghazipur,Wheat,2225.29,405.7
2024-11-30,Ghazipur,Wheat,2310.82,477.8
2024-12-01,Ghazipur,Wheat,2559.8,81.6
2024-12-02,Ghazipur,Wheat,2583.52,421.1
2024-12-03,Ghazipur,Wheat,2622.76,93.4
2024-12-04,Ghazipur,Wheat,2623.76,207.1
2024-12-05,Ghazipur,Wheat,2543.79,284.3
2024-12-06,Ghazipur,Wheat,2622.58,294.3
2024-12-07,Ghazipur,Wheat,2684.15,152.2
2024-12-08,Ghazipur,Wheat,2566.46,185.6
2024-12-09,Ghazipur,Wheat,2639.8,344.3
2024-12-10,Ghazipur,Wheat,2566.01,284.8
2024-12-11,Ghazipur,Wheat,2566.04,351.6
2024-12-12,Ghazipur,Wheat,2631.34,130.0
2024-12-13,Ghazipur,Wheat,2648.29,458.7
2024-12-14,Ghazipur,Wheat,2546.39,51.5
2024-12-15,Ghazipur,Wheat,2613.38,164.8
2024-12-16,Ghazipur,Wheat,2660.21,144.9
2024-12-17,Ghazipur,Wheat,2631.81,190.6
2024-12-18,Ghazipur,Wheat,2557.98,93.3
2024-12-19,Ghazipur,Wheat,2564.79,150.2
2024-12-20,Ghazipur,Wheat,2654.63,300.3
2024-12-21,Ghazipur,Wheat,2568.89,223.2
2024-12-22,Ghazipur,Wheat,2553.16,246.5
2024-12-23,Ghazipur,Wheat,2668.25,133.3
2024-12-24,Ghazipur,Wheat,2622.05,369.8
2024-12-25,Ghazipur,Wheat,2654.21,404.4
2024-12-26,Ghazipur,Wheat,2659.4,152.4
2024-12-27,Ghazipur,Wheat,2607.45,129.5
2024-12-28,Ghazipur,Wheat,2567.79,146.7
2024-12-29,Ghazipur,Wheat,2574.24,189.8
2024-12-30,Ghazipur,Wheat,2658.89,407.3
2024-12-31,Ghazipur,Wheat,2588.76,197.0
2025-01-01,Ghazipur,Wheat,2615.92,188.7
2025-01-02,Ghazipur,Wheat,2551.43,50.6
2025-01-03,Ghazipur,Wheat,2613.74,431.7
2025-01-04,Ghazipur,Wheat,2602.88,435.1
2025-01-05,Ghazipur,Wheat,2661.55,466.8
2025-01-06,Ghazipur,Wheat,2647.56,487.6
2025-01-07,Ghazipur,Wheat,2583.13,89.7
2025-01-08,Ghazipur,Wheat,2666.61,218.9
2025-01-09,Ghazipur,Wheat,2604.32,70.2
2025-01-10,Ghazipur,Wheat,2550.32,105.7
2025-01-11,Ghazipur,Wheat,2626.59,348.9
2025-01-12,Ghazipur,Wheat,2622.64,87.3
2025-01-13,Ghazipur,Wheat,2645.63,53.2
2025-01-14,Ghazipur,Wheat,2608.72,350.1
2025-01-15,Ghazipur,Wheat,2620.53,184.8
2025-01-16,Ghazipur,Wheat,2602.75,229.6
2025-01-17,Ghazipur,Wheat,2561.74,88.9
2025-01-18,Ghazipur,Wheat,2598.59,429.8
2025-01-19,Ghazipur,Wheat,2595.29,336.6
2025-01-20,Ghazipur,Wheat,2553.28,304.1
2025-01-21,Ghazipur,Wheat,2623.17,58.6
2025-01-22,Ghazipur,Wheat,2663.37,230.8
2025-01-23,Ghazipur,Wheat,2523.77,189.8
2025-01-24,Ghazipur,Wheat,2557.94,474.5
2025-01-25,Ghazipur,Wheat,2618.79,333.0
2025-01-26,Ghazipur,Wheat,2593.82,358.3
2025-01-27,Ghazipur,Wheat,2645.28,204.6
2025-01-28,Ghazipur,Wheat,2587.56,63.5
2025-01-29,Ghazipur,Wheat,2599.71,321.8
2025-01-30,Ghazipur,Wheat,2561.05,448.7
2025-01-31,Ghazipur,Wheat,2661.74,218.9
2025-02-01,Ghazipur,Wheat,2659.17,262.2
2025-02-02,Ghazipur,Wheat,2661.31,362.1
2025-02-03,Ghazipur,Wheat,2681.12,414.2
2025-02-04,Ghazipur,Wheat,2608.97,480.3
2025-02-05,Ghazipur,Wheat,2613.61,223.9
2025-02-06,Ghazipur,Wheat,2633.9,225.5
2025-02-07,Ghazipur,Wheat,2614.38,474.9
2025-02-08,Ghazipur,Wheat,2573.15,335.2
2025-02-09,Ghazipur,Wheat,2598.02,457.3
2025-02-10,Ghazipur,Wheat,2577.87,482.7
2025-02-11,Ghazipur,Wheat,2642.2,355.9
2025-02-12,Ghazipur,Wheat,2579.69,353.8
2025-02-13,Ghazipur,Wheat,2569.39,379.8
2025-02-14,Ghazipur,Wheat,2614.03,351.8
2025-02-15,Ghazipur,Wheat,2631.57,236.3
2025-02-16,Ghazipur,Wheat,2657.74,391.5
2025-02-17,Ghazipur,Wheat,2631.0,406.6
2025-02-18,Ghazipur,Wheat,2624.13,317.0
2025-02-19,Ghazipur,Wheat,2586.21,460.1
2025-02-20,Ghazipur,Wheat,2730.32,132.1
2025-02-21,Ghazipur,Wheat,2656.57,394.1
2025-02-22,Ghazipur,Wheat,2655.55,138.7
2025-02-23,Ghazipur,Wheat,2624.91,249.4
2025-02-24,Ghazipur,Wheat,2713.32,334.1
2025-02-25,Ghazipur,Wheat,2659.65,117.7
2025-02-26,Ghazipur,Wheat,2614.76,446.4
2025-02-27,Ghazipur,Wheat,2772.05,356.7
2025-02-28,Ghazipur,Wheat,2617.89,293.6
2025-03-01,Ghazipur,Wheat,2289.53,401.1
2025-03-02,Ghazipur,Wheat,2223.0,141.1
2025-03-03,Ghazipur,Wheat,2351.23,106.3
2025-03-04,Ghazipur,Wheat,2231.79,251.6
2025-03-05,Ghazipur,Wheat,2320.7,369.8
2025-03-06,Ghazipur,Wheat,2353.07,459.3
2025-03-07,Ghazipur,Wheat,2359.25,483.5
2025-03-08,Ghazipur,Wheat,2314.74,232.9
2025-03-09,Ghazipur,Wheat,2257.51,423.3
2025-03-10,Ghazipur,Wheat,2380.46,334.0
2025-03-11,Ghazipur,Wheat,2196.33,430.1
2025-03-12,Ghazipur,Wheat,2266.52,133.2
2025-03-13,Ghazipur,Wheat,2285.44,482.5
2025-03-14,Ghazipur,Wheat,2311.56,473.0
2025-03-15,Ghazipur,Wheat,2325.95,492.4
2025-03-16,Ghazipur,Wheat,2292.44,154.2
2025-03-17,Ghazipur,Wheat,2370.56,73.6
2025-03-18,Ghazipur,Wheat,2268.02,154.0
2025-03-19,Ghazipur,Wheat,2233.38,258.5
2025-03-20,Ghazipur,Wheat,2337.83,487.8
2025-03-21,Ghazipur,Wheat,2239.92,172.9
2025-03-22,Ghazipur,Wheat,2332.13,375.9
2025-03-23,Ghazipur,Wheat,2316.28,283.4
2025-03-24,Ghazipur,Wheat,2299.2,472.7
2025-03-25,Ghazipur,Wheat,2309.05,103.3
2025-03-26,Ghazipur,Wheat,2410.04,308.8
2025-03-27,Ghazipur,Wheat,2289.12,384.4
2025-03-28,Ghazipur,Wheat,2327.45,452.9
2025-03-29,Ghazipur,Wheat,2359.82,209.6
2025-03-30,Ghazipur,Wheat,2358.73,167.7
2025-03-31,Ghazipur,Wheat,2298.37,56.0
2025-04-01,Ghazipur,Wheat,2032.37,278.7
2025-04-02,Ghazipur,Wheat,1969.12,369.4
2025-04-03,Ghazipur,Wheat,1992.55,269.1
2025-04-04,Ghazipur,Wheat,2050.14,103.7
2025-04-05,Ghazipur,Wheat,1969.71,199.5
2025-04-06,Ghazipur,Wheat,1964.12,281.1
2025-04-07,Ghazipur,Wheat,1941.5,497.4
2025-04-08,Ghazipur,Wheat,1967.84,173.1
2025-04-09,Ghazipur,Wheat,2026.93,59.3
2025-04-10,Ghazipur,Wheat,1967.8,326.2
2025-04-11,Ghazipur,Wheat,2045.01,201.5
2025-04-12,Ghazipur,Wheat,2006.93,445.9
2025-04-13,Ghazipur,Wheat,1971.19,262.5
2025-04-14,Ghazipur,Wheat,2016.18,54.8
2025-04-15,Ghazipur,Wheat,2028.11,440.0
2025-04-16,Ghazipur,Wheat,2047.91,200.2
2025-04-17,Ghazipur,Wheat,1952.92,416.1
2025-04-18,Ghazipur,Wheat,2034.56,416.9
2025-04-19,Ghazipur,Wheat,1955.64,465.4
2025-04-20,Ghazipur,Wheat,1973.27,77.3
2025-04-21,Ghazipur,Wheat,1949.22,101.1
2025-04-22,Ghazipur,Wheat,1909.43,395.1
2025-04-23,Ghazipur,Wheat,1941.59,199.9
2025-04-24,Ghazipur,Wheat,1937.13,453.3
2025-04-25,Ghazipur,Wheat,2066.62,165.5
2025-04-26,Ghazipur,Wheat,2003.51,432.1
2025-04-27,Ghazipur,Wheat,2060.35,299.8
2025-04-28,Ghazipur,Wheat,1962.16,122.7
2025-04-29,Ghazipur,Wheat,1938.65,139.3
2025-04-30,Ghazipur,Wheat,1978.05,202.2
2025-05-01,Ghazipur,Wheat,1989.04,252.2
2025-05-02,Ghazipur,Wheat,1941.64,140.4
2025-05-03,Ghazipur,Wheat,1994.56,71.2
2025-05-04,Ghazipur,Wheat,1940.85,173.0
2025-05-05,Ghazipur,Wheat,2066.81,236.6
2025-05-06,Ghazipur,Wheat,1971.18,258.7
2025-05-07,Ghazipur,Wheat,1928.86,407.4
2025-05-08,Ghazipur,Wheat,1993.94,367.3
2025-05-09,Ghazipur,Wheat,1986.6,322.8
2025-05-10,Ghazipur,Wheat,1980.27,475.6
2025-05-11,Ghazipur,Wheat,2006.82,354.6
2025-05-12,Ghazipur,Wheat,1965.28,254.3
2025-05-13,Ghazipur,Wheat,2081.05,339.8
2025-05-14,Ghazipur,Wheat,1984.13,93.1
2025-05-15,Ghazipur,Wheat,2071.34,431.1
2025-05-16,Ghazipur,Wheat,2168.01,115.4
2025-05-17,Ghazipur,Wheat,2073.21,321.0
2025-05-18,Ghazipur,Wheat,1943.19,313.3
2025-05-19,Ghazipur,Wheat,1991.78,245.0
2025-05-20,Ghazipur,Wheat,2107.19,156.6
2025-05-21,Ghazipur,Wheat,2051.89,163.0
2025-05-22,Ghazipur,Wheat,2005.63,70.2
2025-05-23,Ghazipur,Wheat,2027.8,342.5
2025-05-24,Ghazipur,Wheat,2036.24,313.1
2025-05-25,Ghazipur,Wheat,2003.41,187.7
2025-05-26,Ghazipur,Wheat,1972.73,249.2
2025-05-27,Ghazipur,Wheat,2035.91,214.6
2025-05-28,Ghazipur,Wheat,2037.29,416.1
2025-05-29,Ghazipur,Wheat,1962.86,215.3
2025-05-30,Ghazipur,Wheat,1998.78,178.7
2025-05-31,Ghazipur,Wheat,2007.48,67.7
2025-06-01,Ghazipur,Wheat,2353.95,477.2
2025-06-02,Ghazipur,Wheat,2259.38,399.0
2025-06-03,Ghazipur,Wheat,2376.06,214.3
2025-06-04,Ghazipur,Wheat,2332.07,119.0
2025-06-05,Ghazipur,Wheat,2248.23,308.3
2025-06-06,Ghazipur,Wheat,2329.03,112.1
2025-06-07,Ghazipur,Wheat,2293.82,93.6
2025-06-08,Ghazipur,Wheat,2246.72,468.9
2025-06-09,Ghazipur,Wheat,2340.53,263.8
2025-06-10,Ghazipur,Wheat,2336.62,474.5
2025-06-11,Ghazipur,Wheat,2370.43,208.6
2025-06-12,Ghazipur,Wheat,2289.0,483.5
2025-06-13,Ghazipur,Wheat,2409.11,72.3
2025-06-14,Ghazipur,Wheat,2314.81,339.7
2025-06-15,Ghazipur,Wheat,2293.74,365.8
2025-06-16,Ghazipur,Wheat,2306.62,193.8
2025-06-17,Ghazipur,Wheat,2303.39,363.2
2025-06-18,Ghazipur,Wheat,2345.59,101.0
2025-06-19,Ghazipur,Wheat,2297.59,383.3
2025-06-20,Ghazipur,Wheat,2347.59,139.4
2025-06-21,Ghazipur,Wheat,2220.24,249.1
2025-06-22,Ghazipur,Wheat,2358.85,138.4
2025-06-23,Ghazipur,Wheat,2245.38,175.1
2025-06-24,Ghazipur,Wheat,2367.06,372.5
2025-06-25,Ghazipur,Wheat,2420.59,75.0
2025-06-26,Ghazipur,Wheat,2264.6,454.8
2025-06-27,Ghazipur,Wheat,2371.45,478.7
2025-06-28,Ghazipur,Wheat,2305.78,418.1
2025-06-29,Ghazipur,Wheat,2330.13,475.8
2025-06-30,Ghazipur,Wheat,2316.31,384.2
2025-07-01,Ghazipur,Wheat,2379.34,346.8
2025-07-02,Ghazipur,Wheat,2337.31,246.3
2025-07-03,Ghazipur,Wheat,2354.57,447.0
2025-07-04,Ghazipur,Wheat,2334.67,346.6
2025-07-05,Ghazipur,Wheat,2374.97,411.4
2025-07-06,Ghazipur,Wheat,2403.13,463.4
2025-07-07,Ghazipur,Wheat,2203.5,162.0
2025-07-08,Ghazipur,Wheat,2292.97,491.0
2025-07-09,Ghazipur,Wheat,2454.08,346.9
2025-07-10,Ghazipur,Wheat,2402.97,83.2
2025-07-11,Ghazipur,Wheat,2314.64,75.9
2025-07-12,Ghazipur,Wheat,2416.3,433.1
2025-07-13,Ghazipur,Wheat,2337.77,341.5
2025-07-14,Ghazipur,Wheat,2300.53,478.0
2025-07-15,Ghazipur,Wheat,2353.3,163.7
2025-07-16,Ghazipur,Wheat,2330.75,222.4
2025-07-17,Ghazipur,Wheat,2268.93,318.6
2025-07-18,Ghazipur,Wheat,2308.81,252.6
2025-07-19,Ghazipur,Wheat,2364.95,109.3
2025-07-20,Ghazipur,Wheat,2272.22,303.1
2025-07-21,Ghazipur,Wheat,2391.04,487.2
2025-07-22,Ghazipur,Wheat,2351.66,210.2
2025-07-23,Ghazipur,Wheat,2355.75,166.9
2025-07-24,Ghazipur,Wheat,2395.25,406.5
2025-07-25,Ghazipur,Wheat,2404.15,298.5
