date,mandi,crop,price,arrival_volume_tonnes
2024-10-30,Chennai,Banana,1588.27,68.9
2024-10-31,Chennai,Banana,1576.54,40.2
2024-11-01,Chennai,Banana,1560.87,74.6
2024-11-02,Chennai,Banana,1556.48,24.9
2024-11-03,Chennai,Banana,1569.59,98.4
2024-11-04,Chennai,Banana,1548.42,16.9
2024-11-05,Chennai,Banana,1588.54,16.1
2024-11-06,Chennai,Banana,1506.86,76.6
2024-11-07,Chennai,Banana,1558.9,82.9
2024-11-08,Chennai,Banana,1550.74,18.0
2024-11-09,Chennai,Banana,1572.12,90.0
2024-11-10,Chennai,Banana,1546.28,29.4
2024-11-11,Chennai,Banana,1516.82,40.9
2024-11-12,Chennai,Banana,1590.76,38.9
2024-11-13,Chennai,Banana,1541.44,80.7
2024-11-14,Chennai,Banana,1607.11,65.8
2024-11-15,Chennai,Banana,1502.4,21.2
2024-11-16,Chennai,Banana,1578.34,41.6
2024-11-17,Chennai,Banana,1584.82,33.6
2024-11-18,Chennai,Banana,1606.76,27.2
2024-11-19,Chennai,Banana,1599.31,45.9
2024-11-20,Chennai,Banana,1579.06,12.3
2024-11-21,Chennai,Banana,1547.6,65.3
2024-11-22,Chennai,Banana,1619.36,17.4
2024-11-23,Chennai,Banana,1577.1,83.5
2024-11-24,Chennai,Banana,1553.11,84.2
2024-11-25,Chennai,Banana,1547.94,24.1
2024-11-26,Chennai,Banana,1581.25,62.5
2024-11-27,Chennai,Banana,1575.64,73.6
2024-11-28,Chennai,Banana,1548.51,59.9
2024-11-29,Chennai,Banana,1572.15,77.6
2024-11-30,Chennai,Banana,1540.84,53.0
2024-12-01,Chennai,Banana,1545.08,59.9
2024-12-02,Chennai,Banana,1584.33,31.5
2024-12-03,Chennai,Banana,1564.2,98.2
2024-12-04,Chennai,Banana,1587.46,10.6
2024-12-05,Chennai,Banana,1616.1,74.9
2024-12-06,Chennai,Banana,1587.98,28.6
2024-12-07,Chennai,Banana,1554.33,20.6
2024-12-08,Chennai,Banana,1596.9,75.4
2024-12-09,Chennai,Banana,1621.24,26.0
2024-12-10,Chennai,Banana,1570.3,55.3
2024-12-11,Chennai,Banana,1536.61,22.4
2024-12-12,Chennai,Banana,1603.98,99.6
2024-12-13,Chennai,Banana,1585.69,40.6
2024-12-14,Chennai,Banana,1617.17,53.8
2024-12-15,Chennai,Banana,1592.31,11.9
2024-12-16,Chennai,Banana,1570.23,30.3
2024-12-17,Chennai,Banana,1581.63,95.9
2024-12-18,Chennai,Banana,1631.26,11.5
2024-12-19,Chennai,Banana,1538.18,66.5
2024-12-20,Chennai,Banana,1576.47,98.7
2024-12-21,Chennai,Banana,1565.84,62.8
2024-12-22,Chennai,Banana,1591.8,67.2
2024-12-23,Chennai,Banana,1545.79,96.2
2024-12-24,Chennai,Banana,1576.8,23.5
2024-12-25,Chennai,Banana,1599.6,73.2
2024-12-26,Chennai,Banana,1602.94,63.5
2024-12-27,Chennai,Banana,1550.67,12.4
2024-12-28,Chennai,Banana,1575.49,34.7
2024-12-29,Chennai,Banana,1549.63,34.7
2024-12-30,Chennai,Banana,1600.04,98.3
2024-12-31,Chennai,Banana,1553.6,75.7
2025-01-01,Chennai,Banana,1573.11,31.1
2025-01-02,Chennai,Banana,1526.59,90.6
2025-01-03,Chennai,Banana,1541.64,98.6
2025-01-04,Chennai,Banana,1594.33,12.3
2025-01-05,Chennai,Banana,1575.33,33.1
2025-01-06,Chennai,Banana,1564.89,84.9
2025-01-07,Chennai,Banana,1557.11,37.7
2025-01-08,Chennai,Banana,1575.78,78.5
2025-01-09,Chennai,Banana,1585.1,48.7
2025-01-10,Chennai,Banana,1576.68,32.9
2025-01-11,Chennai,Banana,1521.88,45.7
2025-01-12,Chennai,Banana,1579.15,39.2
2025-01-13,Chennai,Banana,1572.51,48.2
2025-01-14,Chennai,Banana,1517.83,92.8
2025-01-15,Chennai,Banana,1600.76,72.9
2025-01-16,Chennai,Banana,1590.74,26.6
2025-01-17,Chennai,Banana,1561.48,93.8
2025-01-18,Chennai,Banana,1573.14,56.2
2025-01-19,Chennai,Banana,1587.28,42.3
2025-01-20,Chennai,Banana,1538.56,41.4
2025-01-21,Chennai,Banana,1632.41,27.8
2025-01-22,Chennai,Banana,1589.09,99.6
2025-01-23,Chennai,Banana,1595.02,55.8
2025-01-24,Chennai,Banana,1594.39,69.3
2025-01-25,Chennai,Banana,1634.38,73.3
2025-01-26,Chennai,Banana,1593.82,42.0
2025-01-27,Chennai,Banana,1586.07,20.7
2025-01-28,Chennai,Banana,1606.0,71.4
2025-01-29,Chennai,Banana,1615.22,92.0
2025-01-30,Chennai,Banana,1569.36,88.7
2025-01-31,Chennai,Banana,1556.55,27.9
2025-02-01,Chennai,Banana,1497.39,61.1
2025-02-02,Chennai,Banana,1577.1,13.5
2025-02-03,Chennai,Banana,1552.0,51.4
2025-02-04,Chennai,Banana,1568.53,54.5
2025-02-05,Chennai,Banana,1585.63,75.3
2025-02-06,Chennai,Banana,1594.83,71.2
2025-02-07,Chennai,Banana,1603.35,62.1
2025-02-08,Chennai,Banana,1602.31,27.6
2025-02-09,Chennai,Banana,1566.16,83.2
2025-02-10,Chennai,Banana,1579.99,77.9
2025-02-11,Chennai,Banana,1559.27,70.0
2025-02-12,Chennai,Banana,1599.2,86.0
2025-02-13,Chennai,Banana,1540.27,26.1
2025-02-14,Chennai,Banana,1582.08,31.9
2025-02-15,Chennai,Banana,1550.51,71.3
2025-02-16,Chennai,Banana,1543.19,50.8
2025-02-17,Chennai,Banana,1551.26,28.1
2025-02-18,Chennai,Banana,1579.73,51.6
2025-02-19,Chennai,Banana,1577.74,62.0
2025-02-20,Chennai,Banana,1634.39,31.2
2025-02-21,Chennai,Banana,1611.8,66.3
2025-02-22,Chennai,Banana,1561.17,66.8
2025-02-23,Chennai,Banana,1596.96,74.2
2025-02-24,Chennai,Banana,1593.09,89.1
2025-02-25,Chennai,Banana,1556.02,78.7
2025-02-26,Chennai,Banana,1582.73,89.8
2025-02-27,Chennai,Banana,1628.0,24.2
2025-02-28,Chennai,Banana,1571.18,95.0
2025-03-01,Chennai,Banana,1540.11,38.0
2025-03-02,Chennai,Banana,1568.45,24.9
2025-03-03,Chennai,Banana,1538.92,19.4
2025-03-04,Chennai,Banana,1563.84,64.7
2025-03-05,Chennai,Banana,1607.56,35.4
2025-03-06,Chennai,Banana,1566.94,84.8
2025-03-07,Chennai,Banana,1559.32,35.2
2025-03-08,Chennai,Banana,1595.18,57.7
2025-03-09,Chennai,Banana,1602.47,79.8
2025-03-10,Chennai,Banana,1560.8,42.8
2025-03-11,Chennai,Banana,1548.49,46.4
2025-03-12,Chennai,Banana,1532.3,82.6
2025-03-13,Chennai,Banana,1584.88,83.4
2025-03-14,Chennai,Banana,1583.68,47.8
2025-03-15,Chennai,Banana,1581.78,94.4
2025-03-16,Chennai,Banana,1580.75,31.7
2025-03-17,Chennai,Banana,1608.59,82.1
2025-03-18,Chennai,Banana,1538.89,89.9
2025-03-19,Chennai,Banana,1596.12,82.8
2025-03-20,Chennai,Banana,1557.16,51.5
2025-03-21,Chennai,Banana,1547.57,78.7
2025-03-22,Chennai,Banana,1588.02,22.1
2025-03-23,Chennai,Banana,1552.79,11.2
2025-03-24,Chennai,Banana,1568.43,64.9
2025-03-25,Chennai,Banana,1568.92,10.1
2025-03-26,Chennai,Banana,1611.75,23.7
2025-03-27,Chennai,Banana,1581.54,53.8
2025-03-28,Chennai,Banana,1608.24,89.8
2025-03-29,Chennai,Banana,1618.56,55.6
2025-03-30,Chennai,Banana,1608.28,18.1
2025-03-31,Chennai,Banana,1571.87,80.4
2025-04-01,Chennai,Banana,1556.1,72.4
2025-04-02,Chennai,Banana,1577.21,94.8
2025-04-03,Chennai,Banana,1637.1,94.8
2025-04-04,Chennai,Banana,1597.12,17.7
2025-04-05,Chennai,Banana,1560.91,27.0
2025-04-06,Chennai,Banana,1595.48,24.1
2025-04-07,Chennai,Banana,1592.37,71.6
2025-04-08,Chennai,Banana,1545.04,93.0
2025-04-09,Chennai,Banana,1593.81,98.4
2025-04-10,Chennai,Banana,1574.41,85.2
2025-04-11,Chennai,Banana,1620.11,79.8
2025-04-12,Chennai,Banana,1590.76,87.4
2025-04-13,Chennai,Banana,1548.22,84.0
2025-04-14,Chennai,Banana,1577.96,85.5
2025-04-15,Chennai,Banana,1587.5,64.5
2025-04-16,Chennai,Banana,1570.33,59.0
2025-04-17,Chennai,Banana,1613.41,41.7
2025-04-18,Chennai,Banana,1532.9,45.9
2025-04-19,Chennai,Banana,1602.78,29.3
2025-04-20,Chennai,Banana,1549.82,48.8
2025-04-21,Chennai,Banana,1566.59,46.9
2025-04-22,Chennai,Banana,1579.91,20.0
2025-04-23,Chennai,Banana,1594.48,63.4
2025-04-24,Chennai,Banana,1547.26,79.6
2025-04-25,Chennai,Banana,1589.2,70.6
2025-04-26,Chennai,Banana,1644.47,46.8
2025-04-27,Chennai,Banana,1586.7,94.0
2025-04-28,Chennai,Banana,1574.51,76.0
2025-04-29,Chennai,Banana,1583.34,99.7
2025-04-30,Chennai,Banana,1561.92,38.8
2025-05-01,Chennai,Banana,1562.65,27.2
2025-05-02,Chennai,Banana,1634.37,65.3
2025-05-03,Chennai,Banana,1611.52,13.3
2025-05-04,Chennai,Banana,1556.57,72.3
2025-05-05,Chennai,Banana,1580.58,87.9
2025-05-06,Chennai,Banana,1555.7,32.5
2025-05-07,Chennai,Banana,1606.65,14.8
2025-05-08,Chennai,Banana,1608.42,44.0
2025-05-09,Chennai,Banana,1606.58,51.3
2025-05-10,Chennai,Banana,1555.75,46.3
2025-05-11,Chennai,Banana,1614.94,87.8
2025-05-12,Chennai,Banana,1562.16,15.2
2025-05-13,Chennai,Banana,1619.92,33.5
2025-05-14,Chennai,Banana,1596.42,44.9
2025-05-15,Chennai,Banana,1578.02,33.5
2025-05-16,Chennai,Banana,1601.98,58.0
2025-05-17,Chennai,Banana,1572.29,42.6
2025-05-18,Chennai,Banana,1614.37,22.6
2025-05-19,Chennai,Banana,1617.9,65.7
2025-05-20,Chennai,Banana,1613.29,71.6
2025-05-21,Chennai,Banana,1552.52,33.4
2025-05-22,Chennai,Banana,1605.89,41.3
2025-05-23,Chennai,Banana,1617.38,40.0
2025-05-24,Chennai,Banana,1532.67,41.8
2025-05-25,Chennai,Banana,1627.29,12.7
2025-05-26,Chennai,Banana,1603.65,85.1
2025-05-27,Chennai,Banana,1613.74,94.3
2025-05-28,Chennai,Banana,1573.73,97.8
2025-05-29,Chennai,Banana,1579.46,70.6
2025-05-30,Chennai,Banana,1571.25,43.6
2025-05-31,Chennai,Banana,1601.25,78.6
2025-06-01,Chennai,Banana,1597.87,53.8
2025-06-02,Chennai,Banana,1576.22,94.0
2025-06-03,Chennai,Banana,1567.75,54.7
2025-06-04,Chennai,Banana,1643.56,24.9
2025-06-05,Chennai,Banana,1637.36,97.9
2025-06-06,Chennai,Banana,1598.44,59.4
2025-06-07,Chennai,Banana,1624.35,70.2
2025-06-08,Chennai,Banana,1586.83,24.4
2025-06-09,Chennai,Banana,1644.93,97.4
2025-06-10,Chennai,Banana,1623.18,56.3
2025-06-11,Chennai,Banana,1566.38,99.5
2025-06-12,Chennai,Banana,1592.64,54.8
2025-06-13,Chennai,Banana,1630.92,19.8
2025-06-14,Chennai,Banana,1649.31,31.9
2025-06-15,Chennai,Banana,1613.32,75.2
2025-06-16,Chennai,Banana,1522.63,10.9
2025-06-17,Chennai,Banana,1618.92,28.7
2025-06-18,Chennai,Banana,1611.82,12.4
2025-06-19,Chennai,Banana,1545.43,78.9
2025-06-20,Chennai,Banana,1591.52,80.4
2025-06-21,Chennai,Banana,1544.06,95.4
2025-06-22,Chennai,Banana,1609.51,11.2
2025-06-23,Chennai,Banana,1629.78,44.2
2025-06-24,Chennai,Banana,1660.92,54.1
2025-06-25,Chennai,Banana,1588.69,13.5
2025-06-26,Chennai,Banana,1612.95,60.8
2025-06-27,Chennai,Banana,1632.88,47.6
2025-06-28,Chennai,Banana,1602.5,75.1
2025-06-29,Chennai,Banana,1569.33,56.6
2025-06-30,Chennai,Banana,1553.36,65.9
2025-07-01,Chennai,Banana,1615.97,99.6
2025-07-02,Chennai,Banana,1608.83,86.5
2025-07-03,Chennai,Banana,1594.47,22.3
2025-07-04,Chennai,Banana,1582.97,27.9
2025-07-05,Chennai,Banana,1599.35,98.2
2025-07-06,Chennai,Banana,1611.12,95.7
2025-07-07,Chennai,Banana,1647.94,35.7
2025-07-08,Chennai,Banana,1590.25,55.8
2025-07-09,Chennai,Banana,1600.47,89.2
2025-07-10,Chennai,Banana,1628.05,84.8
2025-07-11,Chennai,Banana,1657.69,98.8
2025-07-12,Chennai,Banana,1633.38,71.7
2025-07-13,Chennai,Banana,1592.51,61.8
2025-07-14,Chennai,Banana,1586.13,96.4
2025-07-15,Chennai,Banana,1577.94,83.1
2025-07-16,Chennai,Banana,1574.59,77.3
2025-07-17,Chennai,Banana,1578.87,94.6
2025-07-18,Chennai,Banana,1581.87,89.5
2025-07-19,Chennai,Banana,1563.58,20.1
2025-07-20,Chennai,Banana,1657.73,71.8
2025-07-21,Chennai,Banana,1569.16,88.7
2025-07-22,Chennai,Banana,1611.93,11.8
2025-07-23,Chennai,Banana,1662.15,55.2
2025-07-24,Chennai,Banana,1570.22,13.1
2025-07-25,Chennai,Banana,1588.91,65.0
2025-07-26,Chennai,Banana,1620.35,50.7
2025-07-27,Chennai,Banana,1609.57,74.3
2025-07-28,Chennai,Banana,1590.37,56.4
2025-07-29,Chennai,Banana,1595.02,14.7
2025-07-30,Chennai,Banana,1615.69,90.7
2025-07-31,Chennai,Banana,1565.29,38.1
2025-08-01,Chennai,Banana,1592.25,39.2
2025-08-02,Chennai,Banana,1628.42,21.3
2025-08-03,Chennai,Banana,1616.54,64.4
2025-08-04,Chennai,Banana,1615.37,51.4
2025-08-05,Chennai,Banana,1616.33,15.4
2025-08-06,Chennai,Banana,1570.61,44.0
2025-08-07,Chennai,Banana,1642.79,69.1
2025-08-08,Chennai,Banana,1598.9,69.9
2025-08-09,Chennai,Banana,1564.88,69.1
2025-08-10,Chennai,Banana,1593.21,44.9
2025-08-11,Chennai,Banana,1639.29,77.2
2025-08-12,Chennai,Banana,1567.87,61.3
2025-08-13,Chennai,Banana,1593.02,23.4
2025-08-14,Chennai,Banana,1648.02,82.7
2025-08-15,Chennai,Banana,1590.76,68.0
2025-08-16,Chennai,Banana,1602.49,99.4
2025-08-17,Chennai,Banana,1588.88,41.0
2025-08-18,Chennai,Banana,1599.75,38.5
2025-08-19,Chennai,Banana,1593.0,91.4
2025-08-20,Chennai,Banana,1617.38,76.2
2025-08-21,Chennai,Banana,1605.38,15.7
2025-08-22,Chennai,Banana,1589.43,89.5
2025-08-23,Chennai,Banana,1628.79,30.3
2025-08-24,Chennai,Banana,1587.11,19.4
2025-08-25,Chennai,Banana,1620.62,62.2
2025-08-26,Chennai,Banana,1638.23,98.7
2025-08-27,Chennai,Banana,1606.6,34.2
2025-08-28,Chennai,Banana,1546.26,87.2
2025-08-29,Chennai,Banana,1623.75,54.6
2025-08-30,Chennai,Banana,1648.18,90.7
2025-08-31,Chennai,Banana,1616.67,76.9
2025-09-01,Chennai,Banana,1592.48,32.7
2025-09-02,Chennai,Banana,1601.15,52.7
2025-09-03,Chennai,Banana,1624.34,10.9
2025-09-04,Chennai,Banana,1627.73,18.7
2025-09-05,Chennai,Banana,1544.15,68.1
2025-09-06,Chennai,Banana,1603.06,88.4
2025-09-07,Chennai,Banana,1599.57,50.4
2025-09-08,Chennai,Banana,1553.64,89.5
2025-09-09,Chennai,Banana,1632.1,28.1
2025-09-10,Chennai,Banana,1589.52,28.1
2025-09-11,Chennai,Banana,1586.45,36.1
2025-09-12,Chennai,Banana,1631.27,29.5
2025-09-13,Chennai,Banana,1626.91,93.3
2025-09-14,Chennai,Banana,1589.99,52.5
2025-09-15,Chennai,Banana,1660.27,71.2
2025-09-16,Chennai,Banana,1564.59,24.8
2025-09-17,Chennai,Banana,1649.12,56.1
2025-09-18,Chennai,Banana,1636.24,72.4
2025-09-19,Chennai,Banana,1597.5,66.4
2025-09-20,Chennai,Banana,1560.71,68.6
2025-09-21,Chennai,Banana,1638.51,35.6
2025-09-22,Chennai,Banana,1591.83,71.5
2025-09-23,Chennai,Banana,1693.98,54.3
2025-09-24,Chennai,Banana,1604.09,57.1
2025-09-25,Chennai,Banana,1580.03,73.9
2025-09-26,Chennai,Banana,1603.04,58.6
2025-09-27,Chennai,Banana,1628.64,31.1
2025-09-28,Chennai,Banana,1591.45,20.5
2025-09-29,Chennai,Banana,1621.08,47.5
2025-09-30,Chennai,Banana,1597.48,16.3
2025-10-01,Chennai,Banana,1651.46,41.0
2025-10-02,Chennai,Banana,1644.28,62.1
2025-10-03,Chennai,Banana,1608.13,64.5
2025-10-04,Chennai,Banana,1659.22,46.8
2025-10-05,Chennai,Banana,1661.17,75.4
2025-10-06,Chennai,Banana,1585.86,92.8
2025-10-07,Chennai,Banana,1530.42,73.2
2025-10-08,Chennai,Banana,1608.42,71.3
2025-10-09,Chennai,Banana,1616.89,38.7
2025-10-10,Chennai,Banana,1624.7,15.8
2025-10-11,Chennai,Banana,1638.33,60.8
2025-10-12,Chennai,Banana,1625.82,95.5
2025-10-13,Chennai,Banana,1603.83,18.4
2025-10-14,Chennai,Banana,1630.55,67.1
2025-10-15,Chennai,Banana,1601.16,27.9
2025-10-16,Chennai,Banana,1609.1,85.6
2025-10-17,Chennai,Banana,1629.49,43.6
2025-10-18,Chennai,Banana,1586.74,40.0
2025-10-19,Chennai,Banana,1632.93,31.7
2025-10-20,Chennai,Banana,1606.59,14.1
2025-10-21,Chennai,Banana,1644.28,99.7
2025-10-22,Chennai,Banana,1629.67,85.1
2025-10-23,Chennai,Banana,1553.71,21.1
2025-10-24,Chennai,Banana,1617.48,23.5
2025-10-25,Chennai,Banana,1567.73,58.7
2025-10-26,Chennai,Banana,1615.46,89.3
2025-10-27,Chennai,Banana,1705.07,63.5
2025-10-28,Chennai,Banana,1616.96,13.2
2025-10-29,Chennai,Banana,1634.4,19.3
2025-10-30,Chennai,Banana,1634.82,26.1
2025-10-31,Chennai,Banana,1593.08,89.2
2025-11-01,Chennai,Banana,1596.51,76.6
2025-11-02,Chennai,Banana,1630.5,30.0
2025-11-03,Chennai,Banana,1602.53,98.1
2025-11-04,Chennai,Banana,1593.05,48.3
2025-11-05,Chennai,Banana,1617.04,98.0
2025-11-06,Chennai,Banana,1675.19,40.7
2025-11-07,Chennai,Banana,1591.91,65.2
2025-11-08,Chennai,Banana,1687.14,60.4
2025-11-09,Chennai,Banana,1646.85,24.2
2025-11-10,Chennai,Banana,1543.03,15.9
2025-11-11,Chennai,Banana,1642.22,24.6
2025-11-12,Chennai,Banana,1618.47,33.6
2025-11-13,Chennai,Banana,1684.1,95.9
2025-11-14,Chennai,Banana,1676.0,17.8
2025-11-15,Chennai,Banana,1642.86,57.2
2025-11-16,Chennai,Banana,1612.25,30.0
2025-11-17,Chennai,Banana,1595.54,98.4
2025-11-18,Chennai,Banana,1661.74,35.4
2025-11-19,Chennai,Banana,1614.45,55.0
2025-11-20,Chennai,Banana,1607.77,17.2
2025-11-21,Chennai,Banana,1653.47,59.0
2025-11-22,Chennai,Banana,1679.56,21.7
2025-11-23,Chennai,Banana,1608.14,45.4
2025-11-24,Chennai,Banana,1617.41,23.4
2025-11-25,Chennai,Banana,1615.0,89.3
2025-11-26,Chennai,Banana,1597.94,35.6
2025-11-27,Chennai,Banana,1600.42,56.6
2025-11-28,Chennai,Banana,1618.46,41.9
2025-11-29,Chennai,Banana,1642.52,98.2
2025-11-30,Chennai,Banana,1628.49,15.2
2025-12-01,Chennai,Banana,1583.4,28.6
2025-12-02,Chennai,Banana,1625.4,48.0
2025-12-03,Chennai,Banana,1576.59,72.9
2025-12-04,Chennai,Banana,1586.88,76.8
2025-12-05,Chennai,Banana,1631.58,26.6
2025-12-06,Chennai,Banana,1596.78,56.6
2025-12-07,Chennai,Banana,1649.12,16.7
2025-12-08,Chennai,Banana,1651.3,30.5
2025-12-09,Chennai,Banana,1585.71,55.2
2025-12-10,Chennai,Banana,1613.57,61.5
2025-12-11,Chennai,Banana,1637.79,64.9
2025-12-12,Chennai,Banana,1610.77,97.1
2025-12-13,Chennai,Banana,1652.31,40.3
2025-12-14,Chennai,Banana,1615.45,93.5
2025-12-15,Chennai,Banana,1588.08,57.8
2025-12-16,Chennai,Banana,1622.51,82.1
2025-12-17,Chennai,Banana,1607.06,37.6
2025-12-18,Chennai,Banana,1667.69,91.8
2025-12-19,Chennai,Banana,1622.23,91.8
2025-12-20,Chennai,Banana,1617.35,27.4
2025-12-21,Chennai,Banana,1646.45,31.6
2025-12-22,Chennai,Banana,1600.97,64.4
2025-12-23,Chennai,Banana,1670.21,28.0
2025-12-24,Chennai,Banana,1623.83,60.9
2025-12-25,Chennai,Banana,1580.71,77.1
2025-12-26,Chennai,Banana,1634.24,26.2
2025-12-27,Chennai,Banana,1675.43,77.4
2025-12-28,Chennai,Banana,1640.35,14.1
2025-12-29,Chennai,Banana,1654.24,39.5
2025-12-30,Chennai,Banana,1652.22,27.3
2025-12-31,Chennai,Banana,1697.59,75.0
2023-01-01,Coimbatore,Banana,1520.32,47.7
2023-01-02,Coimbatore,Banana,1535.02,90.9
2023-01-03,Coimbatore,Banana,1503.64,25.1
2023-01-04,Coimbatore,Banana,1536.71,50.3
2023-01-05,Coimbatore,Banana,1587.3,31.4
2023-01-06,Coimbatore,Banana,1538.14,82.7
2023-01-07,Coimbatore,Banana,1482.63,54.2
2023-01-08,Coimbatore,Banana,1501.65,18.5
2023-01-09,Coimbatore,Banana,1450.94,40.4
2023-01-10,Coimbatore,Banana,1528.78,26.6
2023-01-11,Coimbatore,Banana,1553.88,27.2
2023-01-12,Coimbatore,Banana,1512.24,58.5
2023-01-13,Coimbatore,Banana,1552.31,77.8
2023-01-14,Coimbatore,Banana,1452.73,52.5
2023-01-15,Coimbatore,Banana,1545.17,53.8
2023-01-16,Coimbatore,Banana,1529.3,76.0
2023-01-17,Coimbatore,Banana,1465.38,85.4
2023-01-18,Coimbatore,Banana,1505.72,15.1
2023-01-19,Coimbatore,Banana,1509.47,45.0
2023-01-20,Coimbatore,Banana,1516.47,66.4
2023-01-21,Coimbatore,Banana,1545.22,69.2
2023-01-22,Coimbatore,Banana,1522.49,77.0
2023-01-23,Coimbatore,Banana,1475.62,82.3
2023-01-24,Coimbatore,Banana,1518.05,15.8
2023-01-25,Coimbatore,Banana,1516.66,40.4
2023-01-26,Coimbatore,Banana,1509.19,18.7
2023-01-27,Coimbatore,Banana,1535.02,90.1
2023-01-28,Coimbatore,Banana,1469.07,31.7
2023-01-29,Coimbatore,Banana,1531.71,73.2
2023-01-30,Coimbatore,Banana,1463.92,15.7
2023-01-31,Coimbatore,Banana,1488.68,11.4
2023-02-01,Coimbatore,Banana,1538.01,67.7
2023-02-02,Coimbatore,Banana,1478.73,73.4
2023-02-03,Coimbatore,Banana,1520.45,53.1
2023-02-04,Coimbatore,Banana,1467.61,93.0
2023-02-05,Coimbatore,Banana,1535.59,43.8
2023-02-06,Coimbatore,Banana,1436.88,71.2
2023-02-07,Coimbatore,Banana,1504.33,21.0
2023-02-08,Coimbatore,Banana,1459.5,41.9
2023-02-09,Coimbatore,Banana,1503.54,16.3
2023-02-10,Coimbatore,Banana,1484.9,93.5
2023-02-11,Coimbatore,Banana,1500.52,68.6
2023-02-12,Coimbatore,Banana,1540.85,64.6
2023-02-13,Coimbatore,Banana,1527.68,10.0
2023-02-14,Coimbatore,Banana,1456.32,33.8
2023-02-15,Coimbatore,Banana,1488.85,26.4
2023-02-16,Coimbatore,Banana,1569.69,23.8
2023-02-17,Coimbatore,Banana,1527.24,40.1
2023-02-18,Coimbatore,Banana,1536.12,50.6
2023-02-19,Coimbatore,Banana,1547.85,11.2
2023-02-20,Coimbatore,Banana,1534.78,67.2
2023-02-21,Coimbatore,Banana,1546.69,11.1
2023-02-22,Coimbatore,Banana,1461.79,91.9
2023-02-23,Coimbatore,Banana,1511.57,10.5
2023-02-24,Coimbatore,Banana,1489.05,48.4
2023-02-25,Coimbatore,Banana,1541.42,80.8
2023-02-26,Coimbatore,Banana,1473.3,45.3
2023-02-27,Coimbatore,Banana,1500.82,15.4
2023-02-28,Coimbatore,Banana,1544.57,48.8
2023-03-01,Coimbatore,Banana,1537.45,83.4
2023-03-02,Coimbatore,Banana,1491.42,49.2
2023-03-03,Coimbatore,Banana,1533.74,96.4
2023-03-04,Coimbatore,Banana,1565.54,91.4
2023-03-05,Coimbatore,Banana,1467.65,23.9
2023-03-06,Coimbatore,Banana,1524.47,49.1
2023-03-07,Coimbatore,Banana,1484.9,20.5
2023-03-08,Coimbatore,Banana,1571.55,98.7
2023-03-09,Coimbatore,Banana,1490.34,19.4
2023-03-10,Coimbatore,Banana,1545.53,32.3
2023-03-11,Coimbatore,Banana,1506.69,28.6
2023-03-12,Coimbatore,Banana,1524.16,71.7
2023-03-13,Coimbatore,Banana,1545.65,15.3
2023-03-14,Coimbatore,Banana,1497.2,83.0
2023-03-15,Coimbatore,Banana,1514.9,54.4
2023-03-16,Coimbatore,Banana,1520.13,66.7
2023-03-17,Coimbatore,Banana,1511.16,22.7
2023-03-18,Coimbatore,Banana,1477.6,23.7
2023-03-19,Coimbatore,Banana,1515.26,20.3
2023-03-20,Coimbatore,Banana,1485.1,95.5
2023-03-21,Coimbatore,Banana,1466.57,95.6
2023-03-22,Coimbatore,Banana,1549.13,69.8
2023-03-23,Coimbatore,Banana,1500.99,81.2
2023-03-24,Coimbatore,Banana,1499.59,81.1
2023-03-25,Coimbatore,Banana,1562.37,47.2
2023-03-26,Coimbatore,Banana,1509.98,61.7
2023-03-27,Coimbatore,Banana,1569.24,22.0
2023-03-28,Coimbatore,Banana,1498.96,56.8
2023-03-29,Coimbatore,Banana,1546.55,46.7
2023-03-30,Coimbatore,Banana,1520.79,83.9
2023-03-31,Coimbatore,Banana,1544.95,35.9
2023-04-01,Coimbatore,Banana,1552.95,69.7
2023-04-02,Coimbatore,Banana,1492.05,63.0
2023-04-03,Coimbatore,Banana,1572.23,87.4
2023-04-04,Coimbatore,Banana,1483.74,20.0
2023-04-05,Coimbatore,Banana,1517.08,50.1
2023-04-06,Coimbatore,Banana,1483.92,86.7
2023-04-07,Coimbatore,Banana,1531.02,38.5
2023-04-08,Coimbatore,Banana,1535.62,53.5
2023-04-09,Coimbatore,Banana,1536.91,45.9
2023-04-10,Coimbatore,Banana,1481.94,11.4
2023-04-11,Coimbatore,Banana,1508.45,14.0
2023-04-12,Coimbatore,Banana,1533.99,26.2
2023-04-13,Coimbatore,Banana,1477.96,22.2
2023-04-14,Coimbatore,Banana,1518.07,68.2
2023-04-15,Coimbatore,Banana,1517.51,60.6
2023-04-16,Coimbatore,Banana,1447.55,46.4
2023-04-17,Coimbatore,Banana,1549.23,17.2
2023-04-18,Coimbatore,Banana,1505.21,44.2
2023-04-19,Coimbatore,Banana,1555.68,23.2
2023-04-20,Coimbatore,Banana,1502.69,11.5
2023-04-21,Coimbatore,Banana,1537.8,85.6
2023-04-22,Coimbatore,Banana,1489.03,35.8
2023-04-23,Coimbatore,Banana,1535.27,31.7
2023-04-24,Coimbatore,Banana,1522.5,11.0
2023-04-25,Coimbatore,Banana,1535.65,18.9
2023-04-26,Coimbatore,Banana,1499.98,41.1
2023-04-27,Coimbatore,Banana,1534.26,69.4
2023-04-28,Coimbatore,Banana,1497.62,92.3
2023-04-29,Coimbatore,Banana,1533.14,98.1
2023-04-30,Coimbatore,Banana,1496.3,57.0
2023-05-01,Coimbatore,Banana,1501.21,73.1
